,0.020995008009338179,0.015438165641928337,-0.014078884824608541,-34.5245361328125,9.6923828125,23.8372802734375,96.14944,4.1719239422457477,0,-3
,0.021994779840850853,0.019493826458231209,-0.0075196265994265142,-27.9815673828125,-5.078125,32.3577880859375,95.98895,3.8007005915774243,0,-3
,0.022994551672363084,0.020887583792259162,0.0005127353116277187,-18.2952880859375,-17.6300048828125,35.26611328125,95.85869,3.4080015098786998,0,-3
,0.023994323503875759,0.019075226027506813,0.0085255541960013205,-6.23779296875,-27.2796630859375,32.7178955078125,96.00181,3.0122344666042036,0,-3
,0.024994095335387989,0.014591725996018708,0.014954291666224272,9.04541015625,-34.4329833984375,24.08447265625,96.1824,2.634875192784337,0,-3
,0.025993827076339571,0.0081730649204206154,0.019228948584688054,20.2850341796875,-35.7330322265625,14.385986328125,96.04424,2.2636518421160137,0,-3
,0.026993598907852245,0.00025642475678542328,0.020892196093688722,29.6722412109375,-31.7718505859375,1.2176513671875,95.84574,1.8740207219930607,0,-3
,0.027993370739364476,-0.0078176903110130994,0.019376149567627694,35.0006103515625,-22.406005859375,-13.3453369140625,95.96084,1.4782536787185645,0,-3
,0.028993142570877151,-0.014453469416420561,0.015088029222924628,35.009765625,-12.34130859375,-23.27880859375,96.15329,1.0978264433229246,0,-3
,0.029992914402389381,-0.028559313182948288,0.005720408235491671,29.38232421875,1.9866943359375,-32.2021484375,96.06898,0.72353513107883138,0,-3
,0.030992646143340963,-0.020871746011150098,0.00096121046872683826,19.86083984375,15.3961181640625,-36.19384765625,95.86804,0.33697197253164823,0,-3
,0.031992417974853637,-0.01960687500240155,-0.0072196656135157201,8.70361328125,25.2349853515625,-34.832763671875,95.95595,6.2213222748609667,0,-3
,0.032992189806365868,-0.015481293983280114,-0.014031392108713075,-6.6497802734375,33.21533203125,-27.3956298828125,96.19322,5.8378270778895569,0,-3
,0.033991961637878543,-0.0093940971918744769,-0.018662808150367992,-18.8720703125,35.60791015625,-17.4835205078125,96.14837,5.4696716887970034,0,-3
,0.034991733469390773,-0.0016648962197243653,-0.020827381474449052,-28.0853271484375,32.5958251953125,-5.2337646484375,95.94647,5.0831085302498202,0,-3
,0.035991465210342355,0.0064930894955935979,-0.019859297311117539,-34.5062255859375,23.7030029296875,9.8663330078125,95.96825,4.6873414869753258,0,-3
,0.036991237041854585,0.013501031602141104,-0.015945898308612559,-35.43701171875,13.80615234375,20.56884765625,96.17148,4.3007783284281444,0,-3
,0.03799100887336726,0.018365877158303585,-0.0099621617016035207,-31.103515625,0.2044677734375,30.0048828125,96.18407,3.9295549777598193,0,-3
,0.038990780704879491,0.020759289834505541,-0.0023666821478367942,-21.5179443359375,-13.897705078125,34.8297119140625,95.98212,3.5460597807884078,0,-3
,0.039990552536392165,0.020067109316858841,0.00581932694800437,-11.51123046875,-23.590087890625,34.4207763671875,95.97833,3.1502927375139134,0,-3
,0.040990284277343747,0.016352531610244379,0.013005537618947264,3.582763671875,-32.379150390625,27.89306640625,96.19562,2.7606616173909604,0,-3
,0.041990056108855978,0.010520856731128672,0.018051670172568698,17.08984375,-35.77880859375,17.83447265625,96.21699,2.3894382667226353,0,-3
,0.042989827940368652,0.0030023563254897197,0.020676929179796882,26.33056640625,-33.88671875,6.5643310546875,96.03014,2.0059430697512255,0,-3
,0.043989599771880883,-0.0052010469530113746,0.020236224212321376,33.660888671875,-26.0467529296875,-8.538818359375,96.02159,1.6101760264767293,0,-3
,0.044989371603393558,-0.012497810319856282,0.016743783354440472,35.4705810546875,-16.11328125,-20.0836181640625,96.22411,1.2205449063537763,0,-3
,0.045989103344345139,-0.017720482347789116,0.0110696573528527,31.951904296875,-3.3355712890625,-29.473876953125,96.25394,0.8493215556854512,0,-3
,0.04698887517585737,-0.020563872745468705,0.0036983144270573021,23.0499267578125,11.4288330078125,-35.4339599609375,96.07017,0.46889432028981304,0,-3
,0.047988647007370044,-0.020400065077403946,-0.0045152637793664718,13.1195068359375,21.6949462890625,-36.004638671875,96.03177,0.073127277015316849,0,-3
,0.048988418838882275,-0.017119285945790062,-0.011978326713938375,-1.007080078125,31.1309814453125,-30.902099609375,96.22269,5.9636135024961785,0,-3
,0.04998819067039495,-0.011661218860042686,-0.017336821630597014,-15.2374267578125,35.479736328125,-20.9197998046875,96.26331,5.595458113403625,0,-3
,0.050987922411728004,-0.0043900857827457035,-0.020427509234551024,-24.6185302734375,34.344482421875,-10.394287109375,96.04181,5.215030878007985,0,-3
,0.051987694242858762,0.0038243676365556827,-0.020540784392361944,-32.8094482421875,27.2979736328125,4.6661376953125,95.98837,4.8192638347334924,0,-3
,0.052987466074371437,0.011393872858952729,-0.017513688148047372,-35.5560302734375,17.3309326171875,17.108154296875,96.20976,4.426564753034766,0,-3
,0.053987237905883667,0.016970968567302843,-0.012187542656437129,-33.4136962890625,5.5419921875,26.8035888671875,96.29238,4.0553414023664427,0,-3
,0.054987009737396342,0.02026762226243255,-0.0050768017227924818,-25.13427734375,-9.356689453125,33.7371826171875,96.07117,3.6779821285465721,0,-3
,0.055986741478729396,0.020658224123920051,0.003129134571257337,-15.423583984375,-20.44677734375,35.1776123046875,95.96341,3.2822150852720795,0,-3
,0.056986513310241627,0.017888242488059598,0.010796503499167207,-1.8035888671875,-29.931640625,30.877685546875,96.17254,2.8895160035733531,0,-3
,0.057986285141372829,0.012753221463752906,0.016550080398017909,13.134765625,-35.4248046875,21.2738037109375,96.27668,2.5182926529050298,0,-3
,0.058986056972885059,0.0058193909582350423,0.020067143862025776,22.9248046875,-35.2020263671875,11.309814453125,96.04943,2.1440013406609331,0,-3
,0.059985828804397734,-0.0023666310728939297,0.020759301157684439,31.8206787109375,-29.5379638671875,-3.0853271484375,95.92146,1.7482342973864369,0,-3
,0.060985560545730344,-0.010186762564609625,0.018242301580583081,35.4278564453125,-19.5159912109375,-16.4947509765625,96.11698,1.3524672541119407,0,-3
,0.061985332377243019,-0.016151081103458538,0.013254883365234369,33.966064453125,-8.6029052734375,-26.0833740234375,96.26044,0.97817594186784396,0,-3
,0.062985104208755249,-0.019859251726796135,0.0064931292649549714,26.702880859375,6.40869140625,-33.9813232421875,96.05994,0.60695259119952061,0,-3
,0.063984876039886451,-0.020832369195279553,-0.0016009373851707713,16.949462890625,18.2861328125,-36.3311767578125,95.87182,0.21425350950079425,0,-3
,0.064984647871398682,-0.018604922575444681,-0.0095084293745295104,4.2205810546875,28.2073974609375,-33.3709716796875,96.05363,6.1016717734058883,0,-3
,0.065984379612731736,-0.013840407566017628,-0.015652295064387964,-11.0687255859375,34.6466064453125,-24.2279052734375,96.22121,5.7273804611617916,0,-3
,0.066984151444244411,-0.0072197312821140197,-0.01960690323491775,-21.37451171875,35.357666015625,-14.666748046875,96.02082,5.3561571104934647,0,-3
,0.067983923275756641,0.00076901599361211929,-0.020879618248840912,-30.4412841796875,30.5694580078125,-0.9063720703125,95.82533,4.9665259903705117,0,-3
,0.068983695107269316,0.0088171512875469225,-0.018942209465359905,-35.2020263671875,20.88623046875,13.433837890625,95.99017,4.5676909855202457,0,-3
,0.069983466938400074,0.01522040523078062,-0.014314051598296601,-34.7503662109375,10.51025390625,23.2421875,96.20143,4.1872637501246057,0,-3
,0.070983198679733128,0.019352040057510442,-0.0078771406268705359,-28.656005859375,-4.150390625,31.9671630859375,96.06476,3.8191083610320518,0,-3
,0.071982970511245803,0.020893679350308097,6.40751108787899e-05,-18.8720703125,-16.9525146484375,35.1409912109375,95.84262,3.4294772409090988,0,-3
,0.072982742342758034,0.019253938308079532,0.0081139792008391737,-7.421875,-26.5716552734375,33.135986328125,95.95102,3.0337101976346013,0,-3
,0.073982514174270708,0.0148645623510518,0.014683220190648417,8.197021484375,-34.1156005859375,24.8382568359375,96.16647,2.6532829622389649,0,-3
,0.074982286005401466,0.0085256024412955454,0.019075206459834584,19.8699951171875,-35.9375,15.032958984375,96.05209,2.282059611570638,0,-3
,0.07598201774673452,0.00064094210809261497,0.020884060451876157,29.26025390625,-32.3150634765625,2.1392822265625,95.84251,1.892428491447685,0,-3
,0.076981789578247195,-0.0075195624404310038,0.019493804347357271,34.8388671875,-22.991943359375,-12.6617431640625,95.96198,1.493593486597419,0,-3
,0.077981561409759426,-0.014220320009268601,0.015307947482425028,35.247802734375,-13.0828857421875,-22.7996826171875,96.18319,1.113166251201779,0,-3
,0.0789813332412721,-0.018776753230668651,0.0091644030328726662,29.986572265625,1.1260986328125,-31.866455078125,96.103,0.74501086210922551,0,-3
,0.079981105072784331,-0.020850452681781741,0.0013452237731772431,20.233154296875,14.8895263671875,-36.12060546875,95.89125,0.35537974198627253,0,-3
,0.080980836813735912,-0.019757381068143034,-0.0067969580080014221,9.5916748046875,24.7100830078125,-35.1837158203125,95.9661,6.2427980058913626,0,-3
,0.081980608645248143,-0.015779122664126635,-0.013695785676783936,-5.804443359375,33.0535888671875,-28.0303955078125,96.17648,5.8593028089199528,0,-3
,0.082980380476760818,-0.0097360461444272461,-0.018486767720646127,-18.5699462890625,35.748291015625,-17.938232421875,96.1114,5.4880794582516295,0,-3
,0.083980152308273048,-0.0021117679831819886,-0.020786891310914594,-27.728271484375,32.8277587890625,-5.780029296875,95.88376,5.1045842612802197,0,-3
,0.084979924139785723,0.0061264493089910948,-0.019975463203094176,-34.3414306640625,24.12109375,9.3414306640625,95.92979,4.7057492564299501,0,-3
,0.085979655880737305,0.013205306344534831,-0.016191797266936037,-35.504150390625,14.3341064453125,20.0714111328125,96.17738,4.3191860978827705,0,-3
,0.086979427712249535,0.018179394064155113,-0.010298529533446602,-31.4422607421875,0.9033203125,29.6539306640625,96.17844,3.9479627472144436,0,-3
,0.08797919954376221,0.020703726165370383,-0.0028119290968122686,-22.125244140625,-13.3880615234375,34.771728515625,95.951,3.5675355118188072,0,-3
,0.08897897137527444,0.020170730120091192,0.0054489456383200827,-11.85302734375,-23.321533203125,34.53369140625,95.95377,3.1687005069685394,0,-3
,0.089978743206787115,0.020421892021174649,0.017269297312076028,3.009033203125,-32.2235107421875,28.2196044921875,96.18469,2.7821373484213598,0,-3
,0.090978474947738697,0.01090612323580332,0.017821662386400268,16.4703369140625,-35.8245849609375,18.377685546875,96.18126,2.4109139977530329,0,-3
,0.091978246779250927,0.0034456948521967403,0.020607765418245043,25.9521484375,-34.1064453125,7.1441650390625,95.95731,2.0274188007816232,0,-3
,0.092978018610763602,-0.0047028434544045027,0.020357703013631875,33.4320068359375,-26.397705078125,-7.9833984375,95.93722,1.6347197190829004,0,-3
,0.093977790442275833,-0.012083130050954786,0.017045447794679446,35.46142578125,-16.5130615234375,-19.7021484375,96.14793,1.2450885989599474,0,-3
,0.094977562273788507,-0.017443442132717434,0.011501179304989621,32.2845458984375,-3.9031982421875,-29.180908203125,96.19994,0.87386524829162049,0,-3
,0.095977294014740089,-0.020466959768379589,0.0042018718322794236,23.3795166015625,10.980224609375,-35.3485107421875,96.00264,0.4934380128959841,0,-3
,0.096977065846252319,-0.020504711072053414,-0.004013257206380111,13.7176513671875,21.331787109375,-36.0504150390625,95.94881,0.097670969621487913,0,-3
,0.097976837677764994,-0.017372653564877497,-0.011608004832559802,-0.5035400390625,30.8929443359375,-31.16455078125,96.18478,5.985089233526578,0,-3
,0.098976609509277225,-0.012030860885763158,-0.017082465090729731,-14.7125244140625,35.3668212890625,-21.2249755859375,96.26964,5.6169338444340244,0,-3
,0.099976381340789899,-0.0047653127099949602,-0.02034310116208481,-24.2462158203125,34.5062255859375,-11.053466796875,96.06953,5.2334386474626129,0,-3
,0.10097611308212295,0.0033823928988766026,-0.020618181015610585,-32.5836181640625,27.72216796875,3.936767578125,96.00555,4.8407395657638901,0,-3
,0.10197588491325371,0.011015159850362208,-0.017754329713785988,-35.6781005859375,17.791748046875,16.8701171875,96.19196,4.4480404840651655,0,-3
,0.10297565674476639,0.016743765381004576,-0.012497861808469924,-33.53271484375,6.0028076171875,26.52587890625,96.30267,4.0737491718210688,0,-3
,0.10397542857627862,0.020170727104606108,-0.0054489987113132228,-25.5584716796875,-8.984375,33.6395263671875,96.1282,3.6963898980012004,0,-3
,0.10497520040779129,0.020720563457614524,0.0026847846996275126,-15.753173828125,-20.068359375,35.1409912109375,96.01762,3.3036908163024776,0,-3
,0.1059749321491239,0.018115881856576616,0.010409833977683917,-2.4078369140625,-29.6539306640625,31.195068359375,96.19618,2.910991734603753,0,-3
,0.1069747039802551,0.013005581741082319,0.016352503501502511,12.7777099609375,-35.3759765625,21.5576171875,96.3136,2.5336324607838847,0,-3
,0.10797447581176733,0.0060651642938859465,0.019994077521221957,22.8729248046875,-35.3759765625,11.70654296875,96.17461,2.1562731869640182,0,-3
,0.10897424764328001,-0.0020479210603554193,0.02079315688314343,31.768798828125,-29.864501953125,-2.67333984375,96.06734,1.7635741052652936,0,-3
,0.10997401947479224,-0.0099057508521079099,0.018396429310324602,35.4522705078125,-19.86083984375,-16.3299560546875,96.23403,1.3678070619907974,0,-3
,0.11097375121612529,-0.01598728212051605,0.013452146775201377,34.1400146484375,-8.94775390625,-25.9002685546875,96.38152,0.99044778817093082,0,-3
,0.11197352304763797,-0.019798621150804115,0.0066756245156429665,26.7913818359375,6.11572265625,-33.843994140625,96.23883,0.61615647592683409,0,-3
,0.11297329487876873,-0.02655544531709414,-0.0031760949973090808,17.0257568359375,18.2708740234375,-36.370849609375,96.09888,0.22345739422810951,0,-3
,0.1139730667102814,-0.018691671662456597,-0.0093368036508095897,4.620361328125,27.9449462890625,-33.5693359375,96.24104,6.1108756581332013,0,-3
,0.11497283854179363,-0.013936258632655796,-0.015567156294664018,-10.6292724609375,34.5916748046875,-24.6185302734375,96.39135,5.7335163843133312,0,-3
,0.11597257028312669,-0.0073398657400310921,-0.019562140236462106,-21.331787109375,35.3790283203125,-14.7918701171875,96.22977,5.3622930336450079,0,-3
,0.11697234211463936,0.0007049552415009739,-0.020881905991076873,-30.4534912109375,30.70068359375,-1.11083984375,96.06153,4.9695939519462851,0,-3
,0.11797211394615159,0.0087590532875513501,-0.018969295183406242,-35.1715087890625,21.0052490234375,13.3026123046875,96.2216,4.5707589470960155,0,-3
,0.11897188577728279,0.01513231075791441,-0.014407193526302944,-34.8175048828125,10.809326171875,23.004150390625,96.40697,4.1933996732761489,0,-3
,0.11997165760879502,0.019327763193963617,-0.0079364672450272372,-28.8421630859375,-3.790283203125,31.890869140625,96.25478,3.8221763226078251,0,-3
,0.12097138935012808,0.020893679350308097,6.40751108787899e-05,-19.110107421875,-16.7938232421875,35.2020263671875,96.04385,3.4294772409090988,0,-3
,0.12197116118164075,0.019861016887284814,0.0025086051288689391,-7.58056640625,-26.483154296875,33.1817626953125,96.16949,3.0337101976346026,0,-3
,0.12297093301315298,0.014864562351051821,0.0146832201906484,7.9803466796875,-34.09423828125,24.9298095703125,96.36733,2.6532829622389662,0,-3
,0.12397070484466566,0.0085256024412955714,0.019075206459834571,19.580078125,-35.8489990234375,15.1885986328125,96.2403,2.2820596115706393,0,-3
,0.12497047667579642,0.00070500640596372552,0.020881880568627088,29.1015625,-32.293701171875,2.40478515625,96.03753,1.8954964530234597,0,-3
,0.12597020841712947,-0.0074596965403417939,0.019516719140223137,34.735107421875,-23.1964111328125,-12.445068359375,96.131,1.4966614481731901,0,-3
,0.1269699802486417,-0.014220320009268581,0.015307947482425045,35.2081298828125,-13.201904296875,-22.6470947265625,96.33307,1.1131662512017804,0,-3
,0.12796975208015438,-0.018776753230668641,0.0091644030328726922,30.072021484375,0.836181640625,-31.7596435546875,96.24576,0.74501086210922685,0,-3
,0.12896952391166661,-0.020850452681781741,0.0013452237731772718,20.5322265625,14.6392822265625,-36.29150390625,96.01291,0.35537974198627387,0,-3
,0.12996929574317928,-0.019757381068143048,-0.0067969580080013874,9.5916748046875,24.5086669921875,-35.1837158203125,96.07624,6.2427980058913644,0,-3
,0.13096902748413086,-0.01807167143182185,-0.0086120197136964737,-5.6365966796875,33.026123046875,-28.21044921875,96.29826,5.8562348473441848,0,-3
,0.13196879931564309,-0.0097360461444272774,-0.018486767720646106,-18.2159423828125,35.6170654296875,-18.0908203125,96.22152,5.4880794582516312,0,-3
,0.13296857114715577,-0.0021117679831820068,-0.020786891310914591,-27.5543212890625,32.9620361328125,-6.2225341796875,95.96866,5.1045842612802215,0,-3
,0.133968342978668,0.0061264493089910584,-0.019975463203094186,-34.271240234375,24.3988037109375,8.9202880859375,95.9959,4.7057492564299519,0,-3
,0.13496811481018067,0.013205306344534817,-0.016191797266936047,-35.4888916015625,14.4866943359375,20.03173828125,96.23001,4.3191860978827723,0,-3
,0.13596784655113225,0.018147804892720547,-0.010354306810530706,-31.378173828125,1.129150390625,29.522705078125,96.22911,3.9510307087902183,0,-3
,0.13696761838264448,0.020703726165370379,-0.0028119290968122955,-22.13134765625,-13.250732421875,34.722900390625,95.98569,3.5675355118188086,0,-3
,0.13796739021415716,0.020170730120091192,0.0054489456383200827,-12.2344970703125,-23.10791015625,34.6832275390625,95.97456,3.168700506968539,0,-3
,0.13896716204566939,0.016628079299934467,0.012651411034791048,2.703857421875,-32.1258544921875,28.497314453125,96.21125,2.7821373484213581,0,-3
,0.13996693387718206,0.010960680945805747,0.017788010485155794,16.4794921875,-35.9283447265625,18.475341796875,96.20211,2.4139819593288045,0,-3
,0.14096666561813365,0.0035088885269900219,0.020597014920968201,25.81787109375,-34.234619140625,7.342529296875,95.98351,2.0304867623573948,0,-3
,0.14196643744964588,-0.0047652674883170744,0.020343136077740819,33.5052490234375,-26.67236328125,-7.8033447265625,95.9944,1.6316517575071252,0,-3
,0.14296620928115855,-0.012083130050954818,0.017045447794679425,35.589599609375,-16.6748046875,-19.732666015625,96.21796,1.2450885989599456,0,-3
,0.14396598111267078,-0.017443442132717455,0.011501179304989589,32.3822021484375,-4.052734375,-29.168701171875,96.25163,0.87386524829161871,0,-3
,0.14496575294418346,-0.020466959768379596,0.004201871832279388,23.516845703125,10.888671875,-35.3790283203125,96.03136,0.49343801289598233,0,-3
,0.14596548468513504,-0.020492430186234079,-0.0040761713825972377,13.8031005859375,21.4080810546875,-36.2213134765625,95.99742,0.094603008045712755,0,-3
,0.14696525651664727,-0.017408075836826194,-0.01155457940438594,-0.360107421875,30.9295654296875,-31.2774658203125,96.2213,5.988157195102346,0,-3
,0.14796502834815994,-0.01203086088576313,-0.017082465090729752,-14.8651123046875,35.5255126953125,-21.3470458984375,96.27271,5.6169338444340227,0,-3
,0.14896480017967217,-0.0048900635452465068,-0.020313552063935831,-24.4140625,34.5489501953125,-10.8673095703125,96.05736,5.2395745706141561,0,-3
,0.14996457201118485,0.0033823928988766759,-0.020618181015610571,-32.6751708984375,27.801513671875,4.16259765625,95.99158,4.8407395657638865,0,-3
,0.15096430375213599,0.011015159850362239,-0.017754329713785967,-35.638427734375,17.76123046875,16.888427734375,96.21271,4.4480404840651637,0,-3
,0.15196407558364866,0.016705418444751808,-0.012549228006467805,-33.6029052734375,5.95703125,26.5533447265625,96.31334,4.0768171333968404,0,-3
,0.15296384741516089,0.020170727104606108,-0.0054489987113132228,-25.1678466796875,-9.0667724609375,33.709716796875,96.13055,3.6963898980012004,0,-3
,0.15396361924667357,0.020712257219128498,0.0027483458522900659,-15.6219482421875,-20.27587890625,35.2447509765625,96.03885,3.300622854726706,0,-3
,0.1549633910781858,0.018115881856576616,0.010409833977683917,-2.1392822265625,-29.8187255859375,31.0699462890625,96.21869,2.910991734603753,0,-3
,0.15596312281951885,0.013055779688878652,0.016312638983913372,12.933349609375,-35.46142578125,21.551513671875,96.31516,2.5367004223596563,0,-3
,0.15696289465065005,0.0061265122730923081,0.019975491527224509,22.8302001953125,-35.308837890625,11.5081787109375,96.1286,2.1593411485397898,0,-3
,0.15796266648216228,-0.0019841303660289174,0.020799462518949159,31.9366455078125,-29.7637939453125,-2.8717041015625,96.01467,1.7666420668410634,0,-3
,0.15896243831367496,-0.0098492289976083482,0.018426666600042808,35.4217529296875,-19.757080078125,-16.4154052734375,96.18994,1.3708750235665672,0,-3
,0.15996221014518719,-0.015904438915514879,0.013549988781964457,34.0972900390625,-8.807373046875,-26.043701171875,96.33385,0.99658371132247048,0,-3
,0.16096194188652024,-0.019757329719510882,0.0067969952722268237,26.5533447265625,6.2713623046875,-33.9324951171875,96.17383,0.62229239907837375,0,-3
,0.16196171371803292,-0.020854490025478119,-0.0012811979368448486,17.0867919921875,18.2373046875,-36.4166259765625,96.02243,0.22959331737965094,0,-3
,0.16296148554916368,-0.01872011863754329,-0.009279359910210715,4.315185546875,28.1585693359375,-33.453369140625,96.19779,6.1139436197089712,0,-3
,0.16396125738067635,-0.013983854412498595,-0.015524218485372701,-10.931396484375,34.6466064453125,-24.359130859375,96.37759,5.7365843458891046,0,-3
,0.16496102921218858,-0.0073398657400310921,-0.019562140236462106,-21.3287353515625,35.33935546875,-14.74609375,96.23923,5.3622930336450079,0,-3
,0.16596076095352164,0.00070495524150101119,-0.020881905991076869,-30.4901123046875,30.633544921875,-0.9429931640625,96.09584,4.9695939519462833,0,-3
,0.16696053278503431,0.0087007621146112622,-0.018995962266774146,-35.2508544921875,20.9381103515625,13.4674072265625,96.23059,4.5738269086717889,0,-3
,0.16796030461654654,0.01513231075791441,-0.014407193526302944,-34.771728515625,10.4705810546875,23.2757568359375,96.38971,4.1933996732761489,0,-3
,0.16896007644767774,0.019352040057510435,-0.0078771406268705532,-28.67431640625,-4.11376953125,32.0068359375,96.28708,3.8191083610320522,0,-3
,0.16995984827918997,0.020893895473973041,-2.5911473241352345e-08,-18.927001953125,-16.9525146484375,35.14404296875,96.10172,3.4325452024848708,0,-3
,0.17095958002052303,0.01925393830807956,0.0081139792008391044,-7.391357421875,-26.593017578125,33.148193359375,96.20283,3.0337101976346048,0,-3
,0.17195935185203526,0.014819397924139737,0.014728708521759629,8.2855224609375,-34.1094970703125,24.79248046875,96.40919,2.6502150006631933,0,-3
,0.17295912368354793,0.0084084180991325936,0.019127203378262372,19.927978515625,-35.986328125,14.984130859375,96.33765,2.2759236884190983,0,-3
,0.17395889551467869,0.00057686411671901191,0.020885799631883414,29.2938232421875,-32.2967529296875,2.0294189453125,96.17289,1.8893605298719152,0,-3
,0.17495866734619137,-0.0075793257569552238,0.019470624670851918,34.8785400390625,-22.9400634765625,-12.6983642578125,96.25301,1.4905255250216491,0,-3
,0.17595839908752442,-0.014314046253251108,0.015220475275211752,35.2508544921875,-13.0096435546875,-22.8363037109375,96.43258,1.1070303280502394,0,-3
,0.17695817091903665,-0.018860250508941939,0.0089911723183183131,29.87060546875,1.2359619140625,-31.89697265625,96.36539,0.73580697738191425,0,-3
,0.17795794275054932,-0.020858274265202856,0.0012172602709821043,20.3216552734375,14.9261474609375,-36.1480712890625,96.17196,0.34924381883473288,0,-3
